situation,relationship,personA,personB,state,response_text
Lied,Gefürchtete Chefin,Sophie,Anna,2,"großartig""!\"".
Sophie fragt nach der Meinung.
Anna fand das Lied 3 von 5 Herzen"
Lied,Gefürchtete Chefin,Sophie,Miriam,2,"großartig""!\"".
Sophie fragt nach der Meinung.
Miriam fand das Lied 3 von 5 Her"
Lied,Gefürchtete Chefin,Sophie,Anna,2,"großartig""!\"".
Sophie fragt nach der Meinung.
Anna fand das Lied 3 von 5 Herzen"
Lied,Gefürchtete Chefin,Miriam,Anna,3,"großartig""!\"".
Miriam fragt nach der Meinung.
Anna fand das Lied 3 von 5 Herzen"
Lied,Gefürchtete Chefin,Sophie,Luisa,3,"großartig""!\"".
Sophie fragt nach der Meinung.
Luisa fand das Lied 2 von 5"
Lied,Gefürchtete Chefin,Miriam,Katharina,3,"großartig"".""
Miriam fragt nach der Meinung.
Katharina fand das Lied 2 von 5 Her"
Lied,Gefürchtete Chefin,Miriam,Sophie,3,"großartig""!\"".
Miriam fragt nach der Meinung.
Sophie fand das Lied 3 von 5 Her"
Lied,Gefürchtete Chefin,Miriam,Katharina,3,"großartig"".""
Miriam fragt nach der Meinung.
Katharina fand das Lied 2 von 5 Her"
Lied,Gefürchtete Chefin,Anna,Katharina,3,"großartig""!\"".
Anna fragt nach der Meinung.
Katharina fand das Lied 2 von 5"
Lied,Gefürchtete Chefin,Luisa,Katharina,3,"großartig""!\"".
Luisa fragt nach der Meinung.
Katharina fand das Lied 2 von"
Lied,Gefürchtete Chefin,Anna,Luisa,3,"großartig""!\"".
Anna fragt nach der Meinung.
Luisa fand das Lied 2 von 5 Her"
Lied,Gefürchtete Chefin,Miriam,Luisa,3,"großartig""!\"".
Miriam fragt nach der Meinung.
Luisa fand das Lied 3 von 5"
Lied,Gefürchtete Chefin,Sophie,Miriam,3,"großartig""!\"".
Sophie fragt nach der Meinung.
Miriam fand das Lied 4 von 5 Her"
Lied,Gefürchtete Chefin,Katharina,Luisa,4,"großartig""!\"".
Katharina fragt nach der Meinung.
Luisa fand das Lied 3 von"
Lied,Gefürchtete Chefin,Sophie,Katharina,4,"großartig""!\"".
Sophie fragt nach der Meinung.
Katharina fand das Lied 3 von"
Lied,Gefürchtete Chefin,Sophie,Katharina,4,"großartig""!\"".
Sophie fragt nach der Meinung.
Katharina fand das Lied 3 von"
Lied,Gefürchtete Chefin,Miriam,Anna,4,"großartig""!\"".
Miriam fragt nach der Meinung.
Anna fand das Lied 3 von 5 Herzen"
Lied,Gefürchtete Chefin,Katharina,Anna,4,"großartig""!\"".
Katharina fragt nach der Meinung.
Anna fand das Lied 3 von 5"
Lied,Gefürchtete Chefin,Luisa,Sophie,4,"großartig""!\"".
Luisa fragt nach der Meinung.
Sophie fand das Lied 3 von 5"
Lied,Gefürchtete Chefin,Luisa,Miriam,4,"großartig""!\"".
Luisa fragt nach der Meinung.
Miriam fand das Lied 3 von 5"
Lied,Gefürchtete Chefin,Miriam,Sophie,4,"großartig""!\"".
Miriam fragt nach der Meinung.
Sophie fand das Lied 4 von 5 Her"
Lied,Gefürchtete Chefin,Katharina,Anna,4,"großartig""!\"".
Katharina fragt nach der Meinung.
Anna fand das Lied 3 von 5"
Lied,Gefürchtete Chefin,Katharina,Anna,4,"großartig""!\"".
Katharina fragt nach der Meinung.
Anna fand das Lied 3 von 5"
Lied,Gefürchtete Chefin,Katharina,Sophie,5,"großartig""!\"".
Katharina fragt nach der Meinung.
Sophie fand das Lied 4 von"
Lied,Gefürchtete Chefin,Katharina,Sophie,5,"großartig""!\"".
Katharina fragt nach der Meinung.
Sophie fand das Lied 4 von"
Lied,Gefürchtete Chefin,Miriam,Sophie,5,"großartig""!\"".
Miriam fragt nach der Meinung.
Sophie fand das Lied 4 von 5 Her"
Lied,Gefürchtete Chefin,Miriam,Katharina,5,"großartig""!\"".
Miriam fragt nach der Meinung.
Katharina fand das Lied 4 von"
Lied,Gefürchtete Chefin,Miriam,Anna,5,"großartig""!\"".
Miriam fragt nach der Meinung.
Anna fand das Lied 4 von 5 Herzen"
Lied,Gefürchtete Chefin,Sophie,Anna,5,"großartig""!\"".
Sophie fragt nach der Meinung.
Anna fand das Lied 3 von 5 Herzen"
Lied,Gefürchtete Chefin,Anna,Miriam,5,"großartig""!\"".
Anna lächelt und sagt: \""Das ist großartig!\"".
Anna und Miriam sind beide"
Lied,Gefürchtete Chefin,Anna,Miriam,5,"großartig""!\"".
Anna fragt nach der Meinung.
Miriam fand das Lied 3 von 5 Herzen"
Lied,Gefürchtete Chefin,Anna,Katharina,5,"großartig""!\"".
Anna ist erfreut und fragt nach der Meinung.
Katharina fand das Lied"
Lied,Gefürchtete Chefin,Sophie,Katharina,5,"großartig""!\"".
Sophie fragt nach der Meinung.
Katharina fand das Lied 4 von"
Film,Enge Freundin,Luisa,Miriam,1,"schrecklich""!\"".
Luisa fragt: \""Warum?\"".
Miriam erklärt: \""Der Film war einfach nicht"
Film,Enge Freundin,Anna,Sophie,1,"schrecklich""!\"".
Anna fragt: \""Okay, okay, okay... Wie war er?\"".
Sophie sagt: \""Es"
Film,Enge Freundin,Anna,Katharina,1,"schrecklich""!\"".
Anna fragt: \""Schrecklich? War er nicht ""großartig""?\"".
Kathar"
Film,Enge Freundin,Miriam,Luisa,1,"schrecklich""!\"".
Miriam fragt: \""Okay, okay, okay\"".
Miriam fragt: \""Gut, gut"
Film,Enge Freundin,Sophie,Katharina,1,"schrecklich""!\"".
Sophie fragt: \""Okay, okay, okay!\"".
Sophie fragt: \""Gut,"
Film,Enge Freundin,Sophie,Miriam,1,"schrecklich""!\"".
Sophie fragt: \""Okay, okay, okay... Wie war er?\"".
Miriam sagt: \"""
Film,Enge Freundin,Sophie,Miriam,1,"schrecklich""!\"".
Sophie fragt: \""Okay, okay, okay... Wie war er?\"".
Miriam sagt: \"""
Film,Enge Freundin,Katharina,Luisa,1,"schrecklich""!\"".
Katharina fragt: \""Warum?\"".
Luisa erklärte: \""Die Geschichte"
Film,Enge Freundin,Anna,Luisa,1,"schrecklich""!\"".
Anna fragt: \""Warum?\"".
Luisa sagt: \""Die Handlung war nicht gut,"
Film,Enge Freundin,Miriam,Sophie,1,"schrecklich""!\"".
Miriam fragt: ""Okay, war es nicht großartig?""
Sophie sagt: ""Nein,"
Film,Enge Freundin,Miriam,Anna,2,"schrecklich""!\"".
Miriam fragt: \""Okay, okay, okay\"".
Anna sagt: \""Nein, es war """
Film,Enge Freundin,Sophie,Katharina,2,"schrecklich""!""
Sophie fragt: ""War das okay?""
Katharina sagt: ""Nein, war nicht großartig"
Film,Enge Freundin,Anna,Luisa,2,"schlecht"".""
Anna fragt: ""Warum war er schlecht?""
Luisa sagt: ""Die Handlung war nicht gut,"
Film,Enge Freundin,Luisa,Anna,2,"schrecklich""!\"".
Luisa fragt: ""Was war das, was war das?""
Anna sagt: ""Es war großart"
Film,Enge Freundin,Anna,Luisa,2,"schlecht"".""
Anna fragt: ""Warum war er schlecht?""
Luisa sagt: ""Die Handlung war nicht gut,"
Film,Enge Freundin,Sophie,Miriam,2,"schrecklich""!\"".
Sophie fragt: \""Warum?\"".
Miriam erklärte: \""Die Handlung war nicht"
Film,Enge Freundin,Sophie,Luisa,2,"schrecklich""!\"".
Sophie fragt: \""Warum war er so schlecht?\"".
Luisa sagt: \""Die"
Film,Enge Freundin,Katharina,Luisa,2,"schrecklich""!\"".
Katharina sagt: \""Ah, okay!\"".
Katharina fragt nach der Meinung"
Film,Enge Freundin,Sophie,Luisa,2,"schrecklich""!\"".
Sophie fragt: \""Warum war das so schlecht?\"".
Luisa sagt: \""Die"
Film,Enge Freundin,Anna,Sophie,2,"schrecklich""!\"".
Anna fragt: \""Warum?\"".
Sophie sagt: \""Die Handlung war nicht gut, die"
Film,Enge Freundin,Sophie,Anna,3,"schrecklich""!\"".
Sophie fragt: \""Okay, okay, okay!\"".
Sophie fragt: \""Gut,"
Film,Enge Freundin,Sophie,Anna,3,"schrecklich""!\"".
Sophie fragt: \""Warum?\"".
Anna sagt: \""Die Geschichte war nicht gut, die Bilder"
Film,Enge Freundin,Sophie,Miriam,3,"schlecht""\"".
Sophie fragt: \""Okay, okay, okay\"".
Miriam sagt: \""Nein, nein,"
Film,Enge Freundin,Luisa,Sophie,3,"schrecklich""!\"".
Luisa fragt: \""Warum?\"".
Sophie sagt: \""Der Film war einfach nicht gut"
Film,Enge Freundin,Katharina,Sophie,3,"schrecklich""!\"".
Katharina sagt: \""Ah, okay!\"".
Katharina fragt: \""Warum"
Film,Enge Freundin,Miriam,Katharina,3,"schlecht"".""
Miriam fragt: ""Warum war er schlecht?""
Katharina sagt: ""Die Handlung war nicht"
Film,Enge Freundin,Miriam,Anna,3,"schrecklich""!\"".
Miriam fragt: \""Warum?\"".
Anna sagt: \""Die Handlung war nicht gut, die"
Film,Enge Freundin,Sophie,Luisa,3,"schrecklich""!\"".
Sophie fragt: \""Schrecklich? War das okay?\"".
Luisa sagt: \""Ne"
Film,Enge Freundin,Luisa,Miriam,3,"schrecklich""!\"".
Luisa fragt: \""Warum?\"".
Miriam sagt: \""Der Film war einfach nicht gut"
Film,Enge Freundin,Katharina,Sophie,3,"schrecklich""!\"".
Katharina sagt: \""Ah, okay!\"".
Katharina fragt: \""Warum"
Film,Enge Freundin,Sophie,Katharina,4,"schrecklich""!""
Sophie fragt: ""Warum war er so schlecht?""
Katharina erklärte: ""Die Geschichte"
Film,Enge Freundin,Sophie,Miriam,4,"schrecklich"" gut, aber ich hoffe, dass du den Rest des Films noch nicht gesehen hast.\"".
Sophie fragt:"
Film,Enge Freundin,Miriam,Katharina,4,"schrecklich"" gut!""
Miriam fragt nach der Meinung.
Katharina fand den Film 4 von 5 Herzen"
Film,Enge Freundin,Luisa,Sophie,4,"schrecklich""!""
Luisa fragt: ""Warum war er 'schrecklich'?""
Sophie sagt: ""Weil er"
Film,Enge Freundin,Sophie,Katharina,4,"schrecklich""!""
Sophie fragt: ""Warum war er so schlecht?""
Katharina erklärte: ""Die Geschichte"
Film,Enge Freundin,Luisa,Katharina,4,"schrecklich""!\"".
Luisa fragt: \""Schrecklich? War er nicht großartig?\"".
Kathar"
Film,Enge Freundin,Luisa,Sophie,4,"schrecklich""!""
Luisa fragt: ""Warum war er 'schrecklich'?""
Sophie sagt: ""Weil er"
Film,Enge Freundin,Miriam,Sophie,4,"schrecklich"" gut, aber ich denke, dass du ein bisschen mehr hinzufügen könntest, um ihn großart"
Film,Enge Freundin,Miriam,Anna,4,"schrecklich""!\"".
Miriam fragt: \""Okay, okay, okay\"".
Miriam fragt: \""Gut, gut"
Film,Enge Freundin,Luisa,Katharina,4,"schrecklich""!\"".
Luisa fragt: \""Schrecklich? War er nicht großartig?\"".
Kathar"
Film,Enge Freundin,Sophie,Anna,5,"schrecklich""!\"".
Sophie fragt: \""Was?\"".
Anna sagt: \""Der Film war ""schrecklich""!"
Film,Enge Freundin,Luisa,Katharina,5,"großartig""!\"".
Luisa fragt nach der Meinung.
Katharina fand den Film 4 von"
Film,Enge Freundin,Anna,Luisa,5,"großartig""!\"".
Anna fragt nach der Meinung.
Luisa fand den Film 4 von 5 Herzen"
Film,Enge Freundin,Sophie,Miriam,5,"großartig""!\"".
Sophie fragt nach der Meinung.
Miriam fand den Film 4 von 5 Herzen"
Film,Enge Freundin,Miriam,Katharina,5,"großartig""!\"".
Miriam fragt nach der Meinung.
Katharina fand den Film 4 von 5"
Film,Enge Freundin,Luisa,Miriam,5,"schrecklich""!\"".
Luisa fragt: \""Warum?\"".
Miriam sagt: \""Der Film war einfach nur """
Film,Enge Freundin,Anna,Sophie,5,"großartig""!\"".
Anna fragt nach der Meinung.
Sophie fand den Film 4 von 5 Herzen."
Film,Enge Freundin,Sophie,Miriam,5,"großartig""!\"".
Sophie fragt nach der Meinung.
Miriam fand den Film 4 von 5 Herzen"
Film,Enge Freundin,Luisa,Katharina,5,"großartig""!\"".
Luisa fragt nach der Meinung.
Katharina fand den Film 4 von"
Film,Enge Freundin,Anna,Katharina,5,"schrecklich""!""
Anna fragt: ""Warum war er so schlecht?""
Katharina erklärt: ""Der Film war einfach"
Film,Entfernte Kollegin,Sophie,Anna,1,"schrecklich""!\"".
Sophie fragt: \""Okay, okay, okay!\"".
Anna sagt: \""Nein, nein"
Film,Entfernte Kollegin,Luisa,Anna,1,"schrecklich""!\"".
Anna und Luisa lachen.
Anna und Luisa reden über den Film.
Anna sagt: \""Ich den"
Film,Entfernte Kollegin,Anna,Luisa,1,"schrecklich""!\"".
Anna fragt: \""War es ""schrecklich""?\"".
Anna fragt: \""War es ""sch"
Film,Entfernte Kollegin,Anna,Miriam,1,"schrecklich""!\"".
Anna fragt: \""Okay, okay, okay\"".
Miriam sagt: \""Nein, nein,"
Film,Entfernte Kollegin,Sophie,Anna,1,"schrecklich""!\"".
Sophie fragt: \""Okay, okay, okay!\"".
Anna sagt: \""Nein, nein"
Film,Entfernte Kollegin,Anna,Sophie,1,"schrecklich""!\"".
Anna fragt: \""Okay, okay, okay\"".
Sophie sagt: \""Nein, es war """
Film,Entfernte Kollegin,Miriam,Anna,1,"schrecklich""\"".
Miriam fragt nach der Meinung.
Anna fand den Film 2 von 5 Herzen.
Anna sagt"
Film,Entfernte Kollegin,Luisa,Sophie,1,"schrecklich""!\"".
Luisa fragt: ""War das okay?""
Sophie sagt: ""Nein, war das großart"
Film,Entfernte Kollegin,Miriam,Anna,1,"schrecklich""\"".
Miriam fragt nach der Meinung.
Anna fand den Film 2 von 5 Herzen.
Anna sagt"
Film,Entfernte Kollegin,Sophie,Luisa,1,"schrecklich""!\"".
Sophie fragt: \""Warum?\"".
Luisa sagt: \""Die Handlung war nicht gut"
Film,Entfernte Kollegin,Anna,Luisa,2,"schrecklich""!\"".
Anna fragt: \""War es ""schrecklich""?\"".
Luisa nickt.
Anna fragt"
Film,Entfernte Kollegin,Sophie,Miriam,2,"schrecklich""!\"".
Sophie fragt: \""Warum?\"".
Miriam sagt: \""Die Handlung war nicht gut,"
Film,Entfernte Kollegin,Anna,Miriam,2,"schrecklich""!\"".
Anna fragt: \""Warum?\"".
Miriam erklärte: \""Die Geschichte war nicht gut,"
Film,Entfernte Kollegin,Katharina,Anna,2,"schrecklich""!\"".
Katharina fragt: \""Warum?\"".
Anna sagt: \""Die Geschichte war nicht gut,"
Film,Entfernte Kollegin,Sophie,Katharina,2,"schrecklich""!""
Sophie fragt: ""War das okay?""
Katharina sagt: ""Nein, war es großartig"
Film,Entfernte Kollegin,Luisa,Anna,2,"schrecklich""!\"".
Luisa fragt nach der Meinung.
Anna fand den Film 2 von 5 Herzen."
Film,Entfernte Kollegin,Sophie,Miriam,2,"schrecklich""!\"".
Sophie fragt: \""Warum?\"".
Miriam sagt: \""Die Handlung war nicht gut,"
Film,Entfernte Kollegin,Katharina,Sophie,2,"schrecklich""!\"".
Katharina fragt: ""Okay?""
Sophie sagt: ""Nein, es war ""schreck"
Film,Entfernte Kollegin,Miriam,Anna,2,"schrecklich""!\"".
Miriam fragt: \""Okay, okay, okay\"".
Miriam fragt: \""Gut, gut"
Film,Entfernte Kollegin,Miriam,Anna,2,"schrecklich""!\"".
Miriam fragt: \""Okay, okay, okay\"".
Anna sagt: \""Nein, es war """
Film,Entfernte Kollegin,Anna,Sophie,3,"schrecklich""!\"".
Anna fragt: \""Warum?\"".
Sophie sagt: \""Weil er so langweilig war"
Film,Entfernte Kollegin,Sophie,Luisa,3,"schrecklich""!\"".
Sophie fragt: \""Warum?\"".
Luisa sagt: \""Die Handlung war nicht gut"
Film,Entfernte Kollegin,Katharina,Anna,3,"schrecklich""!\"".
Katharina fragt: \""Warum?\"".
Anna sagt: \""Die Handlung war nicht gut"
Film,Entfernte Kollegin,Anna,Miriam,3,"schrecklich""!\"".
Anna fragt: \""Warum?\"".
Miriam sagt: \""Die Geschichte war nicht gut, die Bilder"
Film,Entfernte Kollegin,Luisa,Anna,3,"schrecklich""!\"".
Luisa fragt: \""Warum?\"".
Anna sagt: \""Die Handlung war nicht gut,"
Film,Entfernte Kollegin,Miriam,Katharina,3,"schlecht"".""
Miriam fragt: ""Warum war er schlecht?""
Katharina antwortet: ""Die Handlung"
Film,Entfernte Kollegin,Anna,Luisa,3,"schrecklich""!\"".
Anna fragt: \""Warum?\"".
Luisa sagt: \""Die Handlung war nicht gut,"
Film,Entfernte Kollegin,Katharina,Sophie,3,"schrecklich""!\"".
Katharina fragt: \""Warum?\"".
Sophie sagt: \""Weil er so lang"
Film,Entfernte Kollegin,Sophie,Luisa,3,"schrecklich""!\"".
Sophie fragt: \""Warum?\"".
Luisa sagt: \""Die Handlung war nicht gut"
Film,Entfernte Kollegin,Katharina,Luisa,3,"schrecklich""!\"".
Katharina fragt: \""Warum?\"".
Luisa erläutert: \""Die"
Film,Entfernte Kollegin,Miriam,Anna,4,"schrecklich""!\"".
Miriam fragt: \""Okay, okay, okay\"".
Miriam fragt: \""Gut, gut"
Film,Entfernte Kollegin,Sophie,Miriam,4,"schrecklich"" gut, aber ich denke, dass du ein paar Dinge besser machen könnt.""
Sophie fragt: ""Was war"
Film,Entfernte Kollegin,Sophie,Katharina,4,"schrecklich""!""
Sophie fragt: ""Warum war er so schlecht?""
Katharina erklärte: ""Die Hand"
Film,Entfernte Kollegin,Luisa,Miriam,4,"schrecklich""!\"".
Luisa fragt: \""Warum?\"".
Miriam sagt: \""Die Handlung war nicht gut"
Film,Entfernte Kollegin,Katharina,Anna,4,"schrecklich""!\"".
Katharina fragt: \""Warum?\"".
Anna sagt: \""Die Geschichte war nicht gut,"
Film,Entfernte Kollegin,Sophie,Anna,4,"schrecklich""!\"".
Sophie fragt: \""Okay, okay, okay!\"".
Sophie fragt: \""Okay, okay"
Film,Entfernte Kollegin,Miriam,Sophie,4,"schrecklich""!\"".
Miriam fragt: \""Okay, okay, okay... Wie war er?\"".
Sophie sagt: \"""
Film,Entfernte Kollegin,Anna,Miriam,4,"schrecklich"" gut, dass Sie den Film geschnitten haben. Ich denke, dass Sie eine großartige Arbeit leisten haben.\"""
Film,Entfernte Kollegin,Miriam,Luisa,4,"schrecklich""!\"".
Miriam fragt: \""Warum?\"".
Luisa sagt: \""Die Handlung war nicht gut"
Film,Entfernte Kollegin,Anna,Katharina,4,"schrecklich""!""
Anna fragt: ""Warum war er so schlecht?""
Katharina erklärt: ""Der Film war einfach"
Film,Entfernte Kollegin,Anna,Katharina,5,"großartig""!\"".
Anna fragt nach der Meinung.
Katharina fand den Film 4 von 5 Her"
Film,Entfernte Kollegin,Sophie,Luisa,5,"großartig""!\"".
Sophie fragt nach der Meinung.
Luisa fand den Film 4 von 5 Her"
Film,Entfernte Kollegin,Katharina,Anna,5,"schrecklich""!\"".
Katharina fragt: \""Warum?\"".
Anna sagt: \""Der Film war einfach nur """
Film,Entfernte Kollegin,Luisa,Anna,5,"schrecklich""!\"".
Luisa fragt nach der Meinung.
Anna fand den Film 5 von 5 Herzen."
Film,Entfernte Kollegin,Miriam,Sophie,5,"schrecklich""!\"".
Miriam fragt: ""Okay, war er großartig?""
Sophie sagt: ""Nein, war"
Film,Entfernte Kollegin,Sophie,Anna,5,"schrecklich""!\"".
Sophie fragt: \""Warum?\"".
Anna sagt: \""Die Geschichte war nicht gut, die Bilder"
Film,Entfernte Kollegin,Katharina,Miriam,5,"schrecklich""!\"".
Katharina fragt: \""Warum?\"".
Miriam sagt: \""Weil er so lang"
Film,Entfernte Kollegin,Luisa,Anna,5,"schrecklich""!\"".
Luisa fragt nach der Meinung.
Anna fand den Film 5 von 5 Herzen."
Film,Entfernte Kollegin,Luisa,Anna,5,"schrecklich""!\"".
Luisa fragt: \""Warum?\"".
Anna sagt: \""Die Handlung war nicht gut,"
Film,Entfernte Kollegin,Miriam,Anna,5,"schrecklich""!\"".
Miriam fragt: \""Okay, okay, okay\"".
Miriam fragt: \""Gut, gut"
Film,Lockere Chefin,Luisa,Katharina,1,"schrecklich""!\"".
Luisa fragt: \""Schrecklich? War das nicht großartig?\"".
Kathar"
Film,Lockere Chefin,Miriam,Luisa,1,"schrecklich""!\"".
Miriam fragt: \""Okay, okay, okay... Wie war das?\"".
Luisa sagt:"
Film,Lockere Chefin,Miriam,Luisa,1,"schrecklich""!\"".
Miriam fragt: \""Okay, okay, okay\"".
Miriam fragt: \""Großartig"
Film,Lockere Chefin,Luisa,Sophie,1,"schrecklich""!\"".
Luisa fragt: ""Warum war das so schlecht?""
Sophie sagt: ""Die Schnitt"
Film,Lockere Chefin,Sophie,Anna,1,"schrecklich""!\"".
Sophie fragt: \""Warum?\"".
Anna sagt: \""Die Handlung war nicht gut, die"
Film,Lockere Chefin,Sophie,Miriam,1,"schrecklich""!\"".
Sophie fragt: \""Okay, okay, okay... Wie war das?\"".
Miriam sagt: \"""
Film,Lockere Chefin,Katharina,Anna,1,"schrecklich""!\"".
Katharina fragt: \""Warum?\"".
Anna sagt: \""Die Handlung war nicht gut"
Film,Lockere Chefin,Luisa,Miriam,1,"schrecklich""!\"".
Luisa fragt: \""Warum?\"".
Miriam sagt: \""Die Handlung war nicht gut"
Film,Lockere Chefin,Anna,Sophie,1,"schrecklich""!\"".
Anna fragt: \""Okay, okay, okay!\"".
Anna fragt: \""War es ""schreck"
Film,Lockere Chefin,Anna,Katharina,1,"schrecklich""!\"".
Anna fragt: \""Okay, okay, okay!\"".
Anna fragt: \""Gut, gut,"
Film,Lockere Chefin,Miriam,Katharina,2,"schrecklich""!""
Miriam fragt: ""War das okay?""
Katharina sagt: ""Nein, war nicht großartig"
Film,Lockere Chefin,Luisa,Sophie,2,"schrecklich""!\"".
Luisa fragt: ""Warum?"". Sophie antwortet: ""Der Schnitt war nicht gut"
Film,Lockere Chefin,Sophie,Miriam,2,"schrecklich""!\"".
Sophie fragt: \""Warum?\"".
Miriam sagt: \""Die Handlung war nicht gut,"
Film,Lockere Chefin,Luisa,Anna,2,"schrecklich""!\"".
Luisa fragt nach der Meinung.
Anna fand den Film 2 von 5 Herzen."
Film,Lockere Chefin,Miriam,Anna,2,"schrecklich""!\"".
Miriam fragt: \""Warum?\"".
Anna sagt: \""Die Handlung war nicht gut, die"
Film,Lockere Chefin,Miriam,Sophie,2,"schrecklich""!\"".
Miriam fragt: \""Warum?\"".
Sophie sagt: \""Die Handlung war nicht gut,"
Film,Lockere Chefin,Katharina,Miriam,2,"schlecht"".""
Katharina fragt: ""Warum war er schlecht?""
Miriam sagt: ""Die Handlung war nicht"
Film,Lockere Chefin,Miriam,Anna,2,"schrecklich""!\"".
Miriam fragt: \""Warum?\"".
Anna sagt: \""Die Handlung war nicht gut, die"
Film,Lockere Chefin,Katharina,Sophie,2,"schrecklich""!\"".
Katharina fragt: ""Warum war das so?""
Sophie sagt: ""Weil du den"
Film,Lockere Chefin,Luisa,Sophie,2,"schrecklich""!\"".
Luisa fragt: ""Warum?"". Sophie antwortet: ""Der Schnitt war nicht gut"
Film,Lockere Chefin,Miriam,Katharina,3,"schlecht"".""
Miriam fragt: ""Warum war er schlecht?""
Katharina sagt: ""Die Handlung war nicht"
Film,Lockere Chefin,Anna,Sophie,3,"schrecklich""!\"".
Anna fragt: \""Warum?\"".
Sophie sagt: \""Die Handlung war nicht gut, die"
Film,Lockere Chefin,Katharina,Sophie,3,"schlecht"".""
Katharina fragt: ""Warum war das? Was war nicht gut?""
Sophie sagt: ""Die Hand"
Film,Lockere Chefin,Katharina,Luisa,3,"schrecklich""!\"".
Katharina fragt: \""Warum?\"".
Luisa sagt: \""Die Handlung war"
Film,Lockere Chefin,Sophie,Luisa,3,"schrecklich""!\"".
Sophie fragt: \""Warum?\"".
Luisa sagt: \""Die Handlung war nicht gut"
Film,Lockere Chefin,Katharina,Sophie,3,"schlecht"".""
Katharina fragt: ""Warum war das? Was war nicht gut?""
Sophie sagt: ""Die Hand"
Film,Lockere Chefin,Katharina,Miriam,3,"schlecht"".""
Katharina fragt: ""Warum war er schlecht?""
Miriam sagt: ""Die Handlung war nicht"
Film,Lockere Chefin,Katharina,Sophie,3,"schrecklich""!\"".
Katharina fragt: \""Warum?\"".
Sophie sagt: \""Weil er so lang"
Film,Lockere Chefin,Katharina,Miriam,3,"schlecht"".""
Katharina fragt: ""Warum war er schlecht?""
Miriam sagt: ""Die Handlung war nicht"
Film,Lockere Chefin,Anna,Miriam,3,"schrecklich""!\"".
Anna fragt: \""Warum?\"".
Miriam sagt: \""Die Handlung war nicht gut, die"
Film,Lockere Chefin,Anna,Luisa,4,"schrecklich""!\"".
Anna fragt: \""Warum?\"".
Luisa sagt: \""Die Handlung war nicht gut,"
Film,Lockere Chefin,Luisa,Anna,4,"schrecklich""!\"".
Luisa fragt nach der Meinung.
Anna fand den Film 4 von 5 Herzen."
Film,Lockere Chefin,Luisa,Miriam,4,"schrecklich"" gut, aber ich denke, dass du ein bisschen mehr hinzufügen könntest, um ihn großart"
Film,Lockere Chefin,Anna,Sophie,4,"schrecklich""!\"".
Anna fragt: \""Warum?\"".
Sophie sagt: \""Die Handlung war nicht gut, die"
Film,Lockere Chefin,Anna,Sophie,4,"schrecklich""!\"".
Anna fragt: \""Warum?\"".
Sophie sagt: \""Weil er so langweilig war"
Film,Lockere Chefin,Anna,Katharina,4,"schrecklich"" gut.""
Anna fragt: ""Warum war es so gut?""
Katharina sagt: ""Weil es so """
Film,Lockere Chefin,Katharina,Sophie,4,"schrecklich"" gut, aber ich denke, dass es noch ein bisschen besser sein könnte.""
Katharina fragt: """
Film,Lockere Chefin,Miriam,Anna,4,"schrecklich"" gut, dass Sie den Film geschnitten haben. Ich denke, dass Sie eine großartige Arbeit leisten haben.\"""
Film,Lockere Chefin,Sophie,Miriam,4,"schrecklich"" gut, aber ich hoffe, dass du den Rest des Films noch nicht gesehen hast.\"".
Sophie fragt:"
Film,Lockere Chefin,Miriam,Sophie,4,"schrecklich"" gut, aber ich denke, dass es noch ein bisschen besser sein könnte.""
Miriam fragt: ""Warum"
Film,Lockere Chefin,Katharina,Anna,5,"schrecklich""!\"".
Katharina fragt: \""Warum?\"".
Anna sagt: \""Die Handlung war nicht gut"
Film,Lockere Chefin,Sophie,Miriam,5,"schrecklich""!\"".
Sophie fragt: \""Okay, okay, okay!\"".
Miriam sagt: \""Nein, ne"
Film,Lockere Chefin,Luisa,Katharina,5,"großartig""!\"".
Luisa fragt nach der Meinung.
Katharina fand den Film 4 von"
Film,Lockere Chefin,Sophie,Anna,5,"schrecklich""!\"".
Sophie fragt: \""Warum?\"".
Anna sagt: \""Die Handlung war nicht gut, die"
Film,Lockere Chefin,Luisa,Katharina,5,"großartig""!\"".
Luisa fragt nach der Meinung.
Katharina fand den Film 4 von"
Film,Lockere Chefin,Sophie,Anna,5,"schrecklich""!\"".
Sophie fragt: \""Warum?\"".
Anna sagt: \""Die Handlung war nicht gut, die"
Film,Lockere Chefin,Luisa,Katharina,5,"großartig""!\"".
Luisa fragt nach der Meinung.
Katharina fand den Film 4 von"
Film,Lockere Chefin,Sophie,Miriam,5,"schrecklich""!\"".
Sophie fragt: \""Okay, okay, okay!\"".
Miriam sagt: \""Nein, ne"
Film,Lockere Chefin,Katharina,Sophie,5,"großartig""!\"".
Katharina fragt nach der Meinung.
Sophie fand den Film 4 von 5"
Film,Lockere Chefin,Luisa,Miriam,5,"schrecklich""!\"".
Luisa fragt: \""Warum?\"".
Miriam sagt: \""Die Handlung war nicht gut"
Film,Gefürchtete Chefin,Luisa,Sophie,1,"schrecklich""!\"".
Luisa fragt: ""Warum?"". Sophie antwortet: ""Weil er so langwe"
Film,Gefürchtete Chefin,Luisa,Sophie,1,"schrecklich""!\"".
Luisa fragt: ""Warum?"". Sophie antwortet: ""Weil er so langwe"
